fold,session_date,side,gate_quantile,queue_ahead_fraction,n_fills,gate_threshold,mean_markout,mean_cross_out,sum_markout,n_unwind_1000,mean_unwind_1000,frac_passive_exit_1000,n_unwind_5000,mean_unwind_5000,frac_passive_exit_5000
3,2026-08-03,passive_buy,0.7,0.0,5940,0.00012676962584072342,-0.00020538720538706883,-0.0117003367003366,-1.2199999999991888,5940,-0.005727272727272879,0.6223905723905724,5940,-0.002668350168350313,0.9553872053872053
3,2026-08-03,passive_buy,0.7,0.25,4473,0.00012676962584072342,-0.002098144422087834,-0.013805052537446714,-9.384999999998882,4473,-0.008973843058350275,0.5539906103286385,4471,-0.0053567434578395,0.9282039812122568
3,2026-08-03,passive_buy,0.7,0.5,3549,0.00012676962584072342,-0.0029783037475342626,-0.014612566920259057,-10.569999999999098,3549,-0.010078895463511052,0.4815440969287123,3547,-0.005796447702283708,0.887510572314632
3,2026-08-03,passive_buy,0.7,1.0,722,0.00012676962584072342,-0.003213296398891406,-0.013642659279777933,-2.3199999999995953,722,-0.01088642659279794,0.2077562326869806,722,-0.004072022160664856,0.53601108033241
3,2026-08-03,passive_buy,0.9,0.0,2432,0.0003967827152445102,0.0001089638157898362,-0.011521381578946993,0.26500000000088164,2432,-0.005238486842105466,0.6583059210526315,2432,-0.0023396381578948996,0.9650493421052632
3,2026-08-03,passive_buy,0.9,0.25,1892,0.0003967827152445102,-0.0013292811839318813,-0.013144820295982634,-2.5149999999991195,1892,-0.008017970401691612,0.5861522198731501,1891,-0.004648334214701393,0.9349550502379693
3,2026-08-03,passive_buy,0.9,0.5,1521,0.0003967827152445102,-0.002491781722550528,-0.014319526627218544,-3.7899999999993526,1521,-0.009270216962524969,0.5239973701512163,1520,-0.0054013157894738486,0.8993421052631579
3,2026-08-03,passive_buy,0.9,1.0,300,0.0003967827152445102,-0.0033333333333325755,-0.013899999999999413,-0.9999999999997726,300,-0.00956666666666687,0.29,300,0.0004000000000001099,0.6666666666666666
3,2026-08-03,passive_sell,0.0,0.0,18419,-inf,-0.0019417449372930707,-0.014309137303871074,-35.765000000001066,18419,-0.0067609533633748034,0.6293501275856452,18419,-0.003685324936207214,0.9569466311960476
3,2026-08-03,passive_sell,0.0,0.25,14932,-inf,-0.002856616662202018,-0.015294669166889952,-42.65500000000053,14932,-0.0100214304848647,0.5135949638360567,14932,-0.0070566568443611215,0.9027591749263327
3,2026-08-03,passive_sell,0.0,0.5,12010,-inf,-0.002985845129059109,-0.015481265611990019,-35.8599999999999,12010,-0.011139050791007467,0.43688592839300583,12010,-0.00853955037468773,0.8452123230641132
3,2026-08-03,passive_sell,0.0,1.0,2863,-inf,-0.0013482361159626495,-0.013003842123646914,-3.8600000000010652,2863,-0.01220398183723369,0.14425427872860636,2863,-0.010953545232273779,0.43730352776807546
3,2026-08-03,passive_sell,0.3,0.0,10189,-0.00012676962584072358,-0.0016257728923349266,-0.01440867602316229,-16.565000000000566,10189,-0.006409853763863033,0.6278339385611934,10189,-0.002905093728530864,0.9585827853567573
3,2026-08-03,passive_sell,0.3,0.25,8244,-0.00012676962584072358,-0.0027480591945657795,-0.015601649684619155,-22.655000000000285,8244,-0.009853226589034435,0.5010917030567685,8244,-0.006288209606986927,0.9016254245511888
3,2026-08-03,passive_sell,0.3,0.5,6604,-0.00012676962584072358,-0.0029974258025438957,-0.015866141732283456,-19.794999999999888,6604,-0.010838885523924898,0.4251968503937008,6604,-0.007878558449424634,0.8452453058752272
3,2026-08-03,passive_sell,0.3,1.0,1382,-0.00012676962584072358,-0.00165701881331396,-0.013748191027496201,-2.2899999999998926,1382,-0.012380607814760886,0.12445730824891461,1382,-0.011526772793053273,0.43342981186685964
3,2026-08-03,passive_sell,0.5,0.0,6988,4.275297896168937e-05,-0.0019218660560962064,-0.01509444762449921,-13.430000000000291,6988,-0.006345163136806001,0.6350887235260446,6988,-0.002637378362907906,0.9596451058958214
3,2026-08-03,passive_sell,0.5,0.25,5675,4.275297896168937e-05,-0.0032264317180616645,-0.01647048458149781,-18.309999999999945,5675,-0.010169162995594727,0.5048458149779735,5675,-0.00645462555066077,0.905022026431718
3,2026-08-03,passive_sell,0.5,0.5,4594,4.275297896168937e-05,-0.0037864606007835494,-0.017033086634740936,-17.394999999999627,4594,-0.011349586417065797,0.4305616020896822,4594,-0.008245537657814559,0.8500217675228559
3,2026-08-03,passive_sell,0.5,1.0,877,4.275297896168937e-05,-0.0031128848346636145,-0.015678449258836904,-2.7299999999999898,877,-0.014070695553021506,0.13568985176738882,877,-0.011288483466362347,0.4583808437856328
3,2026-08-03,passive_sell,0.7,0.0,4033,0.00022786232029640396,-0.002544011901810093,-0.01603272997768414,-10.260000000000105,4033,-0.006501363749070195,0.6407141086040169,4033,-0.0028068435407885037,0.9608232085296305
3,2026-08-03,passive_sell,0.7,0.25,3256,0.00022786232029640396,-0.0040402334152334195,-0.01760749385749384,-13.155000000000015,3256,-0.010414619164619164,0.5205773955773956,3256,-0.0071191646191646,0.9121621621621622
3,2026-08-03,passive_sell,0.7,0.5,2684,0.00022786232029640396,-0.004638599105812089,-0.018155737704917924,-12.449999999999648,2684,-0.011739940387481395,0.4444858420268256,2684,-0.00916542473919526,0.8543219076005961
3,2026-08-03,passive_sell,0.7,1.0,474,0.00022786232029640396,-0.003776371308016801,-0.016561181434599056,-1.7899999999999636,474,-0.01457805907172989,0.17088607594936708,474,-0.012869198312236185,0.4978902953586498
3,2026-08-03,passive_sell,0.9,0.0,1294,0.0005581864053284894,-0.0010587326120557218,-0.015054095826893385,-1.370000000000104,1294,-0.004822256568778954,0.6591962905718701,1294,-0.0009582689335394746,0.9621329211746522
3,2026-08-03,passive_sell,0.9,0.25,1070,0.0005581864053284894,-0.0020981308411215926,-0.01614953271028043,-2.245000000000104,1070,-0.007523364485981253,0.5532710280373832,1070,-0.00370093457943926,0.9102803738317757
3,2026-08-03,passive_sell,0.9,0.5,904,0.0005581864053284894,-0.00195796460176997,-0.015962389380531003,-1.7700000000000529,904,-0.009535398230088532,0.46349557522123896,904,-0.005884955752212413,0.8683628318584071
3,2026-08-03,passive_sell,0.9,1.0,166,0.0005581864053284894,-0.003403614457830798,-0.01632530120481864,-0.5649999999999125,166,-0.011566265060240546,0.1927710843373494,166,-0.011566265060240975,0.5301204819277109
4,2026-08-04,passive_buy,0.0,0.0,18155,-inf,-0.0018843293858440986,-0.013520242357477232,-34.20999999999961,18155,-0.008057835307077897,0.6100247865601762,18155,-0.005601211787386384,0.964472597080694
4,2026-08-04,passive_buy,0.0,0.25,13953,-inf,-0.003412886117680744,-0.01504694330968244,-47.61999999999942,13953,-0.011007668601734308,0.5224682863900236,13953,-0.008305740700924479,0.9411596072529205
4,2026-08-04,passive_buy,0.0,0.5,11186,-inf,-0.003808331843375573,-0.015461290899338351,-42.599999999999156,11186,-0.012284999106025284,0.4595029501162167,11184,-0.009312410586552146,0.9088876967095851
4,2026-08-04,passive_buy,0.0,1.0,2768,-inf,-0.003495303468208004,-0.014169075144508565,-9.674999999999756,2768,-0.012763728323699325,0.17991329479768786,2767,-0.011095048789302295,0.5565594506685941
4,2026-08-04,passive_buy,0.3,0.0,12598,-0.0001762811455040065,-0.0015843784727733981,-0.013052865534211684,-19.95999999999927,12598,-0.0075496110493728456,0.6075567550404826,12598,-0.005014287982219392,0.9630100015875536
4,2026-08-04,passive_buy,0.3,0.25,9909,-0.0001762811455040065,-0.003126450701382516,-0.01459178524573612,-30.97999999999935,9909,-0.0105459683116358,0.5186194368755677,9909,-0.00783328287415475,0.9397517408416591
4,2026-08-04,passive_buy,0.3,0.5,7957,-0.0001762811455040065,-0.003439110217418519,-0.014917682543672105,-27.364999999999156,7957,-0.011617443760210993,0.4556993841900214,7955,-0.008556882463859064,0.9094908862350722
4,2026-08-04,passive_buy,0.3,1.0,1831,-0.0001762811455040065,-0.003913162206444538,-0.014440196613872247,-7.164999999999949,1831,-0.01307482250136542,0.17859093391589295,1830,-0.010546448087431553,0.5557377049180328
4,2026-08-04,passive_buy,0.5,0.0,9339,-4.908144876000223e-06,-0.0014182460648890715,-0.012800085662276316,-13.244999999999038,9339,-0.007209551343826857,0.6115215761858871,9339,-0.004524038976335778,0.9642359995716886
4,2026-08-04,passive_buy,0.5,0.25,7375,-4.908144876000223e-06,-0.002919999999999874,-0.014276610169491348,-21.534999999999073,7375,-0.010284745762711755,0.5251525423728813,7375,-0.007534915254237246,0.9396610169491525
4,2026-08-04,passive_buy,0.5,0.5,6003,-4.908144876000223e-06,-0.0032292187239711593,-0.014621022821922128,-19.38499999999887,6003,-0.011257704481092621,0.4642678660669665,6001,-0.008181969671721218,0.9120146642226296
4,2026-08-04,passive_buy,0.5,1.0,1365,-4.908144876000223e-06,-0.003249084249084157,-0.013545787545787552,-4.434999999999874,1365,-0.012315018315018349,0.1934065934065934,1364,-0.010982404692081948,0.5799120234604106
4,2026-08-04,passive_buy,0.7,0.0,6325,0.00014280958882734654,-0.0011098814229248534,-0.0124189723320157,-7.019999999999698,6325,-0.006988142292490054,0.6262450592885376,6325,-0.004423715415019741,0.9669565217391304
4,2026-08-04,passive_buy,0.7,0.25,5007,0.00014280958882734654,-0.0024355901737566398,-0.013736768524066155,-12.194999999999496,5007,-0.009954064309965944,0.5440383463151588,5007,-0.00732174955062909,0.9436788496105453
4,2026-08-04,passive_buy,0.7,0.5,4137,0.00014280958882734654,-0.0025259850132945626,-0.013836113125453063,-10.449999999999605,4137,-0.010836354846507006,0.4815083393763597,4135,-0.008210399032648027,0.9163240628778718
4,2026-08-04,passive_buy,0.7,1.0,910,0.00014280958882734654,-0.002335164835164929,-0.012450549450549667,-2.1250000000000853,910,-0.011230769230769214,0.21978021978021978,909,-0.011529152915291361,0.592959295929593
4,2026-08-04,passive_buy,0.9,0.0,2518,0.0003856954550316157,0.0016719618745035605,-0.009785544082605336,4.209999999999965,2518,-0.005436854646544915,0.6743447180301827,2518,-0.002823669579030943,0.977760127084988
4,2026-08-04,passive_buy,0.9,0.25,1973,0.0003856954550316157,0.00031170805879377736,-0.011130258489609732,0.6150000000001228,1973,-0.008758236188545342,0.6026355803345159,1973,-0.0062595032944753074,0.9548910288900152
4,2026-08-04,passive_buy,0.9,0.5,1610,0.0003856954550316157,0.0006552795031056472,-0.01078881987577643,1.055000000000092,1610,-0.00949689440993791,0.5409937888198758,1608,-0.007356965174129264,0.9253731343283582
4,2026-08-04,passive_buy,0.9,1.0,333,0.0003856954550316157,-0.0006756756756757439,-0.010450450450450548,-0.22500000000002274,333,-0.009819819819819808,0.2732732732732733,332,-0.012469879518072035,0.6897590361445783
4,2026-08-04,passive_sell,0.0,0.0,18546,-inf,-0.0033902189151300216,-0.014979510406556753,-62.87500000000138,18546,-0.008529062870699844,0.5682087781731909,18546,-0.00591933570581255,0.9481828965814731
4,2026-08-04,passive_sell,0.0,0.25,15196,-inf,-0.004699262963937943,-0.016268754935509423,-71.41000000000099,15196,-0.011560937088707498,0.46176625427744145,15196,-0.009182679652540028,0.8943801000263227
4,2026-08-04,passive_sell,0.0,0.5,12602,-inf,-0.005143231233137658,-0.016699730201555397,-64.81500000000077,12602,-0.01270353912077446,0.39374702428186004,12602,-0.01011902872559907,0.8425646722742421
4,2026-08-04,passive_sell,0.0,1.0,3358,-inf,-0.004309112567004122,-0.014937462775461634,-14.469999999999843,3358,-0.01390708755211452,0.1375818939845146,3357,-0.013238010128090581,0.4590408102472446
4,2026-08-04,passive_sell,0.3,0.0,9086,-0.0001428095888273466,-0.002838983050847547,-0.014815100154083282,-25.79500000000081,9086,-0.00870019810697771,0.5627338762931984,9086,-0.005674664318732063,0.9487123046445081
4,2026-08-04,passive_sell,0.3,0.25,7315,-0.0001428095888273466,-0.004073137388926935,-0.01602870813397132,-29.795000000000528,7315,-0.012054682159945198,0.4533151059466849,7315,-0.009357484620642304,0.8911825017088175
4,2026-08-04,passive_sell,0.3,0.5,6071,-0.0001428095888273466,-0.004318069510789023,-0.0162526766595289,-26.21500000000016,6071,-0.0130571569757864,0.3818151869543733,6071,-0.010197661011365393,0.8369296656234557
4,2026-08-04,passive_sell,0.3,1.0,1400,-0.0001428095888273466,-0.004685714285714409,-0.015864285714285907,-6.560000000000173,1400,-0.014742857142857224,0.125,1400,-0.013821428571428608,0.43142857142857144
4,2026-08-04,passive_sell,0.5,0.0,5900,4.908144876000223e-06,-0.003175423728813559,-0.015332203389830462,-18.735,5900,-0.00886271186440669,0.571864406779661,5900,-0.005755932203389743,0.9520338983050848
4,2026-08-04,passive_sell,0.5,0.25,4704,4.908144876000223e-06,-0.004544005102040747,-0.016719812925169924,-21.374999999999673,4704,-0.012017431972788975,0.467687074829932,4704,-0.00940901360544195,0.8977465986394558
4,2026-08-04,passive_sell,0.5,0.5,3904,4.908144876000223e-06,-0.004912909836065466,-0.01711321721311458,-19.17999999999958,3904,-0.013329918032786726,0.3949795081967213,3904,-0.010658299180327752,0.8460553278688525
4,2026-08-04,passive_sell,0.5,1.0,805,4.908144876000223e-06,-0.004925465838509162,-0.01653416149068303,-3.9649999999998755,805,-0.015267080745341482,0.13291925465838508,805,-0.014496894409937679,0.4509316770186335
4,2026-08-04,passive_sell,0.7,0.0,3202,0.00017628114550400636,-0.004247345409119241,-0.016623985009369093,-13.59999999999981,3202,-0.009103685196751877,0.5805746408494691,3202,-0.006149281698938003,0.9553404122423486
4,2026-08-04,passive_sell,0.7,0.25,2545,0.00017628114550400636,-0.005872298624754306,-0.018349705304518554,-14.944999999999709,2545,-0.012825147347740507,0.4719056974459725,2545,-0.010793713163064553,0.899803536345776
4,2026-08-04,passive_sell,0.7,0.5,2120,0.00017628114550400636,-0.006320754716980994,-0.018749999999999874,-13.399999999999707,2120,-0.01410849056603756,0.41132075471698115,2120,-0.012316037735848903,0.8547169811320755
4,2026-08-04,passive_sell,0.7,1.0,393,0.00017628114550400636,-0.008282442748091808,-0.020279898218829678,-3.2550000000000807,393,-0.018575063613231472,0.15776081424936386,393,-0.020559796437658956,0.46564885496183206
4,2026-08-04,passive_sell,0.9,0.0,1057,0.0004956185281788264,-0.006239356669820191,-0.018249763481551454,-6.594999999999942,1057,-0.009763481551560881,0.6149479659413434,1057,-0.006679280983916761,0.9687795648060549
4,2026-08-04,passive_sell,0.9,0.25,861,0.0004956185281788264,-0.007276422764227478,-0.01937282229965136,-6.2649999999998585,861,-0.012706155632984717,0.5272938443670151,861,-0.01106852497096393,0.9256678281068524
4,2026-08-04,passive_sell,0.9,0.5,737,0.0004956185281788264,-0.007910447761193758,-0.019972862957937324,-5.829999999999799,737,-0.014477611940298432,0.4559023066485753,737,-0.013202170963365307,0.8724559023066486
4,2026-08-04,passive_sell,0.9,1.0,134,0.0004956185281788264,-0.010373134328358638,-0.021567164179104908,-1.3900000000000574,134,-0.016641791044776255,0.20149253731343283,134,-0.018358208955223835,0.5447761194029851
5,2026-08-05,passive_buy,0.0,0.0,18765,-inf,-0.0024455102584599155,-0.015904076738609215,-45.89000000000031,18765,-0.008980015987210243,0.5383426592059686,18765,-0.0053621103117505765,0.9316813216093791
5,2026-08-05,passive_buy,0.0,0.25,13612,-inf,-0.004371877754922191,-0.017862180429033363,-59.51000000000087,13612,-0.01206582427270054,0.4552600646488393,13611,-0.008202924105502838,0.8839174197340387
5,2026-08-05,passive_buy,0.0,0.5,11199,-inf,-0.004821412626127407,-0.018254308420394813,-53.99500000000083,11199,-0.012959192785070102,0.3955710331279578,11197,-0.009197999464142284,0.8271858533535769
5,2026-08-05,passive_buy,0.0,1.0,2720,-inf,-0.002356617647058775,-0.014437500000000072,-6.409999999999869,2720,-0.012753676470588376,0.11801470588235294,2720,-0.011220588235294012,0.38786764705882354
5,2026-08-05,passive_buy,0.3,0.0,11959,-0.00020384282991038895,-0.0017146082448365612,-0.014735345764696199,-20.505000000000436,11959,-0.008283301279371259,0.5351618028263233,11959,-0.004578978175432745,0.9306798227276528
5,2026-08-05,passive_buy,0.3,0.25,8962,-0.00020384282991038895,-0.003669939745592627,-0.01674403035036849,-32.89000000000112,8962,-0.011538719035929587,0.45280071412631107,8961,-0.007914295279544696,0.8808168731168396
5,2026-08-05,passive_buy,0.3,0.5,7437,-0.00020384282991038895,-0.00414078257361853,-0.017173591501949966,-30.79500000000101,7437,-0.012436466317063445,0.3931692886916768,7435,-0.008941492938803051,0.8221923335574983
5,2026-08-05,passive_buy,0.3,1.0,1732,-0.00020384282991038895,-0.0023960739030023047,-0.01421478060046209,-4.1499999999999915,1732,-0.012453810623556882,0.1258660508083141,1732,-0.010386836027713515,0.3972286374133949
5,2026-08-05,passive_buy,0.5,0.0,8343,-3.893548001042892e-05,-0.0019105837228815628,-0.014776459307203855,-15.940000000000879,8343,-0.007925206760158333,0.5464461224979025,8343,-0.004384513963802017,0.9304806424547525
5,2026-08-05,passive_buy,0.5,0.25,6266,-3.893548001042892e-05,-0.0038062559846794176,-0.01675390999042484,-23.85000000000123,6266,-0.01135812320459636,0.46377274178104055,6265,-0.007848363926576209,0.8817238627294494
5,2026-08-05,passive_buy,0.5,0.5,5276,-3.893548001042892e-05,-0.0041868840030328406,-0.017077331311600052,-22.090000000001268,5276,-0.01227255496588342,0.40181956027293403,5274,-0.008710656048540105,0.8229048160788776
5,2026-08-05,passive_buy,0.5,1.0,1160,-3.893548001042892e-05,-0.0027112068965516596,-0.014396551724138056,-3.144999999999925,1160,-0.012568965517241697,0.13620689655172413,1160,-0.010939655172413656,0.4043103448275862
5,2026-08-05,passive_buy,0.7,0.0,5279,0.00010419119275277264,-0.0024758476984279116,-0.01523584012123538,-13.070000000000945,5279,-0.008103807539306876,0.5658268611479447,5279,-0.004697859443076421,0.9350255730251942
5,2026-08-05,passive_buy,0.7,0.25,3999,0.00010419119275277264,-0.004621155288822448,-0.01746936734183584,-18.48000000000097,3999,-0.011447861965491562,0.4803700925231308,3998,-0.00796398199099551,0.8866933466733367
5,2026-08-05,passive_buy,0.7,0.5,3395,0.00010419119275277264,-0.005141384388807307,-0.017941089837997425,-17.45500000000081,3395,-0.0123004418262152,0.4215022091310751,3393,-0.009236663719422446,0.8281756557618627
5,2026-08-05,passive_buy,0.7,1.0,701,0.00010419119275277264,-0.002902995720399465,-0.014379457917261215,-2.035000000000025,701,-0.011897289586305546,0.15549215406562053,701,-0.008116975748929773,0.43794579172610554
5,2026-08-05,passive_buy,0.9,0.0,1714,0.00032351090837292505,-0.003932322053676091,-0.016878646441074112,-6.740000000000819,1714,-0.007782963827304918,0.6196032672112018,1714,-0.005180863477246478,0.9480746791131855
5,2026-08-05,passive_buy,0.9,0.25,1337,0.00032351090837292505,-0.005661929693343726,-0.01864622288706114,-7.570000000000562,1337,-0.010703066566941328,0.5422587883320867,1336,-0.008181137724550999,0.9139221556886228
5,2026-08-05,passive_buy,0.9,0.5,1166,0.00032351090837292505,-0.006265008576329849,-0.019116638078902886,-7.305000000000604,1166,-0.011269296740995208,0.4897084048027444,1164,-0.008135738831615206,0.865979381443299
5,2026-08-05,passive_buy,0.9,1.0,232,0.00032351090837292505,-0.005431034482758949,-0.017500000000000192,-1.2600000000000762,232,-0.01250000000000027,0.2025862068965517,232,-0.007543103448275556,0.4698275862068966
5,2026-08-05,passive_sell,0.0,0.0,16313,-inf,-0.0024639857782137306,-0.01607123153313315,-40.19500000000059,16313,-0.009614417948875194,0.5891007172193956,16313,-0.005651321032305627,0.9650585422669037
5,2026-08-05,passive_sell,0.0,0.25,12420,-inf,-0.003705716586151431,-0.017353462157810088,-46.02500000000077,12420,-0.013057165861513826,0.4674718196457327,12420,-0.008987117552335045,0.9048309178743962
5,2026-08-05,passive_sell,0.0,0.5,9830,-inf,-0.00402899287894207,-0.017777212614445672,-39.605000000000544,9830,-0.014266531027467055,0.40895218718209564,9830,-0.010401831129196414,0.8632756866734487
5,2026-08-05,passive_sell,0.0,1.0,1932,-inf,-0.001974637681159544,-0.014870600414078847,-3.8150000000002393,1932,-0.013975155279503179,0.16356107660455488,1932,-0.00982401656314711,0.47929606625258797
5,2026-08-05,passive_sell,0.3,0.0,9410,-0.0001041911927527727,-0.0020387885228481733,-0.016193411264612313,-19.18500000000131,9410,-0.009853347502656812,0.5777895855472901,9410,-0.005732199787460216,0.9669500531349629
5,2026-08-05,passive_sell,0.3,0.25,7122,-0.0001041911927527727,-0.0035776467284472516,-0.017795563044088983,-25.480000000001326,7122,-0.013500421229991693,0.4539455209210896,7122,-0.009274080314518474,0.9021342319573153
5,2026-08-05,passive_sell,0.3,0.5,5592,-0.0001041911927527727,-0.0037249642346210824,-0.018108011444921558,-20.830000000001093,5592,-0.014654864091559439,0.40182403433476394,5592,-0.010770743919885618,0.8628397711015737
5,2026-08-05,passive_sell,0.3,1.0,1018,-0.0001041911927527727,-0.0008153241650295656,-0.014557956777996225,-0.8300000000000978,1018,-0.01407662082514736,0.16208251473477406,1018,-0.01150294695481345,0.4518664047151277
5,2026-08-05,passive_sell,0.5,0.0,6405,3.893548001042892e-05,-0.0021131928181109746,-0.01657298985167859,-13.535000000000792,6405,-0.01004527712724447,0.5907884465261515,6405,-0.005406713505074233,0.9711163153786104
5,2026-08-05,passive_sell,0.5,0.25,4898,3.893548001042892e-05,-0.0036800734993877094,-0.018252347897101166,-18.025000000001,4898,-0.01364434463046161,0.4714169048591262,4898,-0.008501429154757137,0.9140465496120865
5,2026-08-05,passive_sell,0.5,0.5,3886,3.893548001042892e-05,-0.0037133299022132607,-0.01845599588265598,-14.430000000000732,3886,-0.014773546062789595,0.417910447761194,3886,-0.00985331960885234,0.8757076685537828
5,2026-08-05,passive_sell,0.5,1.0,653,3.893548001042892e-05,0.00016079632465522493,-0.014058192955589837,0.10499999999986187,653,-0.014379785604900504,0.16079632465543645,653,-0.011056661562021699,0.4563552833078101
5,2026-08-05,passive_sell,0.7,0.0,3763,0.00020384282991038884,-0.0019798033483923658,-0.016672867393037676,-7.450000000000472,3763,-0.00999202763752324,0.5995216582513951,3763,-0.004998671272920501,0.9784746213127824
5,2026-08-05,passive_sell,0.7,0.25,2914,0.00020384282991038884,-0.0034231297186000753,-0.018229238160604316,-9.97500000000062,2914,-0.013644474948524435,0.47460535346602606,2914,-0.00788263555250509,0.9183253260123542
5,2026-08-05,passive_sell,0.7,0.5,2353,0.00020384282991038884,-0.00347216319592026,-0.018380790480238288,-8.170000000000371,2353,-0.0146578835529112,0.42498937526561836,2353,-0.009031024224394323,0.8759031024224394
5,2026-08-05,passive_sell,0.7,1.0,358,0.00020384282991038884,-0.0018854748603357036,-0.016787709497207273,-0.6750000000001819,358,-0.01628491620111743,0.15363128491620112,358,-0.011117318435754439,0.4581005586592179
5,2026-08-05,passive_sell,0.9,0.0,1187,0.0005097863218526225,-0.0014406065711881028,-0.016503791069924494,-1.710000000000278,1187,-0.009688289806234145,0.6217354675652906,1187,-0.0053580454928388865,0.9856781802864364
5,2026-08-05,passive_sell,0.9,0.25,920,0.0005097863218526225,-0.002788043478261423,-0.01807608695652249,-2.5650000000005093,920,-0.013641304347826285,0.48478260869565215,920,-0.008597826086956301,0.9271739130434783
5,2026-08-05,passive_sell,0.9,0.5,764,0.0005097863218526225,-0.003043193717277844,-0.018429319371728342,-2.325000000000273,764,-0.01486910994764409,0.4424083769633508,764,-0.009201570680628124,0.8782722513089005
5,2026-08-05,passive_sell,0.9,1.0,120,0.0005097863218526225,-0.006291666666667931,-0.020750000000001555,-0.7550000000001518,120,-0.021416666666667677,0.14166666666666666,120,-0.015750000000000715,0.43333333333333335
6,2026-08-06,passive_buy,0.0,0.0,16441,-inf,-0.003202055836019746,-0.01708046955781282,-52.64500000000065,16441,-0.010886807371814267,0.5365853658536586,16441,-0.00734930965269741,0.9163067939906332
6,2026-08-06,passive_buy,0.0,0.25,11927,-inf,-0.0055869036639557505,-0.019553114781588003,-66.63500000000023,11927,-0.014181269388781724,0.4644923283306783,11927,-0.01081076549006456,0.858556216986669
6,2026-08-06,passive_buy,0.0,0.5,9198,-inf,-0.006431833007175491,-0.020390302239617342,-59.16000000000017,9198,-0.015452272233094137,0.4020439225918678,9198,-0.012595129375951265,0.8037616873233312
6,2026-08-06,passive_buy,0.0,1.0,1815,-inf,-0.005909090909091016,-0.01899724517906335,-10.725000000000193,1815,-0.017421487603305624,0.10798898071625344,1813,-0.014241588527302857,0.3607280750137893
6,2026-08-06,passive_buy,0.3,0.0,10762,-0.00018691329746474165,-0.003074242705816745,-0.01652759710091058,-33.08499999999981,10762,-0.010237874001114883,0.5367961345474819,10762,-0.006872328563463891,0.9173016167998513
6,2026-08-06,passive_buy,0.3,0.25,8042,-0.00018691329746474165,-0.005639766227306625,-0.019144491420044714,-45.354999999999876,8042,-0.01361477244466543,0.4599602089032579,8042,-0.010584431733399643,0.8542651081820443
6,2026-08-06,passive_buy,0.3,0.5,6251,-0.00018691329746474165,-0.006326987681970852,-0.019814429691249358,-39.5499999999998,6251,-0.014632858742601125,0.39673652215645494,6251,-0.012118061110222338,0.799072148456247
6,2026-08-06,passive_buy,0.3,1.0,1194,-0.00018691329746474165,-0.006009212730318374,-0.018618090452261243,-7.175000000000139,1194,-0.016373534338358208,0.10971524288107203,1192,-0.012768456375838805,0.3624161073825503
6,2026-08-06,passive_buy,0.5,0.0,7395,-2.187925931082035e-05,-0.0033549695740365116,-0.016670723461798487,-24.810000000000002,7395,-0.009999999999999893,0.5490196078431373,7395,-0.006785665990534056,0.9184584178498986
6,2026-08-06,passive_buy,0.5,0.25,5619,-2.187925931082035e-05,-0.0060686954974194735,-0.01942694429613806,-34.10000000000002,5619,-0.013707065314112818,0.4687666844634277,5619,-0.010541021534080808,0.8583377825235807
6,2026-08-06,passive_buy,0.5,0.5,4476,-2.187925931082035e-05,-0.006663315460232332,-0.02004468275245752,-29.824999999999918,4476,-0.014727435210008915,0.4075067024128686,4476,-0.011970509383377946,0.8047363717605005
6,2026-08-06,passive_buy,0.5,1.0,826,-2.187925931082035e-05,-0.0055629539951576245,-0.017941888619854764,-4.595000000000198,826,-0.015157384987893286,0.1198547215496368,825,-0.01090909090909084,0.38545454545454544
6,2026-08-06,passive_buy,0.7,0.0,4397,0.00012329378974960077,-0.0037059358653627477,-0.016816010916533966,-16.295,4397,-0.009536047304980621,0.5722083238571753,4397,-0.006313395496929703,0.926768251080282
6,2026-08-06,passive_buy,0.7,0.25,3400,0.00012329378974960077,-0.0061000000000000065,-0.01920588235294112,-20.740000000000023,3400,-0.013008823529411791,0.48205882352941176,3400,-0.009800000000000078,0.8691176470588236
6,2026-08-06,passive_buy,0.7,0.5,2758,0.00012329378974960077,-0.006778462654097159,-0.01989485134155179,-18.694999999999965,2758,-0.014173313995649047,0.4180565627266135,2758,-0.011174764321972461,0.8161711385061639
6,2026-08-06,passive_buy,0.7,1.0,481,0.00012329378974960077,-0.005634095634096123,-0.017775467775467946,-2.7100000000002353,481,-0.014594594594594498,0.1392931392931393,480,-0.011562500000000113,0.4083333333333333
6,2026-08-06,passive_buy,0.9,0.0,1349,0.0003477537192241562,-0.0046738324684952185,-0.017924388435878288,-6.3050000000000495,1349,-0.008421052631578916,0.6931060044477391,1349,-0.006100815418828775,0.955522609340252
6,2026-08-06,passive_buy,0.9,0.25,1079,0.0003477537192241562,-0.006668211306765412,-0.01994439295644087,-7.1949999999998795,1079,-0.01139944392956462,0.6227988878591288,1079,-0.008980537534754545,0.9258572752548656
6,2026-08-06,passive_buy,0.9,0.5,878,0.0003477537192241562,-0.007124145785876907,-0.020387243735762804,-6.254999999999924,878,-0.012004555808656205,0.5489749430523918,878,-0.009943052391799824,0.8906605922551253
6,2026-08-06,passive_buy,0.9,1.0,135,0.0003477537192241562,-0.0061851851851869285,-0.01837037037037182,-0.8350000000002353,135,-0.012370370370371015,0.26666666666666666,135,-0.008370370370371074,0.5333333333333333
