horizon,bucket_on,ofi_decile,n_fills,mean_bucket_value,mean_prev_ofi,frac_passive_buys,markout_ticks,se_ticks,markout_after_crossing_out_ticks,pct_positive,decile_monotonicity_spearman
ms5000,fill_aligned_ofi,7,5973,313.2129211425781,5.207225322723389,0.5069409600267604,0.024024778168414862,0.09386220107548586,-1.3125732206251077,49.07175112895133,-0.16363636363636364
ms5000,fill_aligned_ofi,8,5944,518.9104614257812,0.24332045018672943,0.5019324483280121,-0.062499999999993845,0.07079710326964436,-1.4090679422851895,48.84893295244497,-0.16363636363636364
ms5000,fill_aligned_ofi,9,5954,1089.335693359375,-4.858916282653809,0.4965609797013924,0.04492777964393561,0.10529143364230831,-1.2631843886990457,48.465022647206844,-0.16363636363636364
ms10000,fill_aligned_ofi,0,5957,-1073.6632080078125,11.412453651428223,0.4911282222966187,0.2377874769179187,0.1250355875419341,-1.0679872167162654,49.397388684298626,-0.15151515151515152
ms10000,fill_aligned_ofi,1,5950,-502.4434814453125,-3.0077154636383057,0.5003354579000335,-0.0800840336134239,0.10858148000698246,-1.4178151000315937,47.97047970479705,-0.15151515151515152
ms10000,fill_aligned_ofi,2,5966,-302.7711181640625,-4.4758710861206055,0.506367292225201,0.06436473348978211,0.1058873759638168,-1.2791652435320011,49.63136729222521,-0.15151515151515152
ms10000,fill_aligned_ofi,3,5974,-164.40281677246094,0.4764135181903839,0.4989963198394112,0.009792433880142918,0.10171461155105428,-1.332607941581661,48.678487788558044,-0.15151515151515152
ms10000,fill_aligned_ofi,4,5973,-49.54172897338867,-1.2477003335952759,0.5094497407593243,0.04620793571069014,0.11837293754264414,-1.287878761739395,49.339354407091484,-0.15151515151515152
ms10000,fill_aligned_ofi,5,5955,54.694602966308594,-1.0476031303405762,0.48893731143144487,-0.11376994122584998,0.09005163963341006,-1.450713660036251,48.32383506537043,-0.15151515151515152
ms10000,fill_aligned_ofi,6,5922,169.26248168945312,-2.9031713008880615,0.49122807017543857,-0.1942755825734642,0.0961579321847095,-1.5319992988353153,47.9251012145749,-0.15151515151515152
ms10000,fill_aligned_ofi,7,5966,313.2129211425781,5.207225322723389,0.5069409600267604,-0.017515923566877104,0.131669524133116,-1.354844090999909,48.72052182639237,-0.15151515151515152
ms10000,fill_aligned_ofi,8,5939,518.9104614257812,0.24332045018672943,0.5019324483280121,0.03207610708874579,0.06858254590641592,-1.31478360819244,49.13459922702067,-0.15151515151515152
ms10000,fill_aligned_ofi,9,5952,1089.335693359375,-4.858916282653809,0.4965609797013924,0.09820228494624178,0.17846293794401946,-1.2101814264678143,49.55544371749706,-0.15151515151515152
ms30000,fill_aligned_ofi,0,5923,-1073.6632080078125,11.412453651428223,0.4911282222966187,0.2970622995103681,0.21713761712743251,-1.0115650600360622,49.79912956143288,-0.44242424242424244
ms30000,fill_aligned_ofi,1,5939,-502.4434814453125,-3.0077154636383057,0.5003354579000335,0.15457147667958035,0.17504460595625515,-1.183785122989384,49.714860784971485,-0.44242424242424244
ms30000,fill_aligned_ofi,2,5959,-302.7711181640625,-4.4758710861206055,0.506367292225201,0.05210605806344617,0.17714877451570646,-1.2919952748860537,49.73190348525469,-0.44242424242424244
ms30000,fill_aligned_ofi,3,5961,-164.40281677246094,0.4764135181903839,0.4989963198394112,0.0661801711122301,0.16561193599600582,-1.2771346826500642,49.347607895617266,-0.44242424242424244
ms30000,fill_aligned_ofi,4,5964,-49.54172897338867,-1.2477003335952759,0.5094497407593243,-0.08425553319920313,0.14780201405056903,-1.4191817310573218,48.753972236159896,-0.44242424242424244
ms30000,fill_aligned_ofi,5,5943,54.694602966308594,-1.0476031303405762,0.48893731143144487,0.032054517920259776,0.13117836433017477,-1.3059060820695525,50.11733154542407,-0.44242424242424244
ms30000,fill_aligned_ofi,6,5914,169.26248168945312,-2.9031713008880615,0.49122807017543857,-0.12149137639499111,0.20316882862550875,-1.4597564842526711,48.66734143049933,-0.44242424242424244
